ID,PESO
100,2.7777777777777777
101,1.2564249000571102
102,0.2824858757062147
103,1.3881377321074455
104,0.4694835680751174
105,1.031941031941032
106,0.5905511811023622
107,0.8943543879262158
108,1.2195121951219512
109,2.288329519450801
110,1.4492753623188406
111,0.9803921568627452
112,1.011302795954789
113,2.4630541871921183
114,1.9230769230769231
115,1.4563106796116505
116,0.9374436632413916
117,0.2347417840375587
118,1.031941031941032
119,0.984251968503937
120,0.9502515371716044
121,0.6825938566552902
122,1.1441647597254003
123,1.0707911957168352
124,2.7777777777777777
125,0.8566533409480297
126,1.442221020371372
127,1.4742014742014742
128,0.5905511811023622
129,0.7266629401900503
130,0.3412969283276451
131,0.4065040650406504
132,0.4576659038901602
133,0.9803921568627452
134,0.5155661312710688
135,2.955665024630542
136,4.0
137,1.9230769230769231
138,5.555555555555555
139,0.3141062250142775
140,0.2343609158103479
141,0.4694835680751174
142,0.343980343980344
143,1.621017328116266
144,0.4065040650406504
145,0.2288329519450801
146,0.4901960784313725
147,1.9631171921475312
148,0.4283266704740148
149,7.913669064748201
150,4.464285714285714
151,2.542372881355932
152,12.048192771084338
153,0.1802776275464215
154,2.582159624413145
155,0.6388206388206388
156,2.755905511811024
157,0.7825600894354388
158,4.778156996587031
159,28.30188679245283
160,4.0
161,2.7777777777777777
162,0.5711022272986864
163,0.7194244604316546
164,0.8928571428571429
165,0.4326663061114115
166,0.4694835680751174
167,0.4422604422604422
168,0.7874015748031497
169,1.0061486864169928
170,0.3412969283276451
171,0.4065040650406504
172,1.1441647597254003
173,0.4901960784313725
174,0.9716438627800912
175,2.4630541871921183
176,0.3997715591090805
177,0.8928571428571429
178,0.5949161709031909
179,1.408450704225352
180,0.8353808353808354
181,0.3937007874015748
182,0.5589714924538849
183,0.9153318077803204
184,0.7246376811594203
185,1.4705882352941178
186,0.8130081300813008
187,1.477832512315271
188,0.0571102227298686
189,9.352517985611511
190,5.803571428571429
191,3.389830508474576
192,13.25301204819277
193,0.1802776275464215
194,2.112676056338028
195,0.3931203931203931
196,1.5748031496062993
197,0.3353828954723309
198,6.825938566552901
199,3.7735849056603774
200,1.2195121951219512
201,0.4576659038901602
202,0.7246376811594203
203,1.9230769230769231
204,0.5425471159337522
205,0.4464285714285714
206,0.6850549846764017
207,1.1793611793611791
208,0.984251968503937
209,0.2794857462269424
210,0.3412969283276451
211,0.8130081300813008
212,0.7246376811594203
213,0.9803921568627452
214,0.3767598651596272
215,1.6129032258064515
216,0.4926108374384236
217,1.9230769230769231
218,2.7777777777777777
219,0.7424328954882924
220,0.7194244604316546
221,0.2824858757062147
222,0.3785830178474851
223,0.6388206388206388
224,0.984251968503937
225,0.3353828954723309
226,1.2195121951219512
227,0.4576659038901602
228,0.7246376811594203
229,0.4901960784313725
230,0.7733491969066032
231,0.4854368932038835
232,1.4388489208633093
233,0.847304849468181
234,1.1737089201877935
235,0.2948402948402948
236,0.3937007874015748
237,1.1179429849077698
238,0.2288329519450801
239,0.2776125322228832
240,0.9852216748768472
241,2.073192716783847
242,15.662650602409638
243,0.4146385433567694
244,2.347417840375587
245,0.4422604422604422
246,1.5748031496062993
247,0.3912800447177194
248,7.849829351535837
249,8.49056603773585
250,1.6260162601626016
251,0.6864988558352403
252,1.4492753623188406
253,0.4901960784313725
254,1.8388318009734992
255,2.627070245573958
256,0.0491400491400491
257,0.9153318077803204
258,1.4492753623188406
259,2.2844089091947457
260,0.4464285714285714
261,0.1442221020371372
262,0.4065040650406504
263,1.4492753623188406
264,2.450980392156863
265,0.0198294665873488
266,4.0
267,5.803571428571429
268,3.672316384180791
269,14.457831325301203
270,0.1983053903010636
271,2.347417840375587
272,0.4422604422604422
273,1.5748031496062993
274,0.3912800447177194
275,2.04778156996587
276,4.716981132075472
277,1.6260162601626016
278,1.9230769230769231
279,0.0285551113649343
280,0.2824858757062147
281,2.409638554216868
282,0.0540832882639264
283,0.9389671361502347
284,0.2457002457002457
285,1.1811023622047243
286,0.3912800447177194
287,8.873720136518772
288,8.49056603773585
289,4.065040650406504
290,2.517162471395881
291,7.971014492753623
292,0.2284408909194746
293,0.486749594375338
294,0.7862407862407862
295,0.3937007874015748
296,1.0061486864169928
297,0.3412969283276451
298,0.4065040650406504
299,0.4576659038901602
300,1.4705882352941178
301,0.2577830656355344
302,0.4926108374384236
303,4.0
304,1.9230769230769231
305,5.555555555555555
306,0.3712164477441462
307,0.7194244604316546
308,1.2048192771084338
309,0.4146385433567694
310,0.2347417840375587
311,0.3931203931203931
312,0.1968503937007874
313,0.3353828954723309
314,0.3412969283276451
315,0.9433962264150944
316,0.8130081300813008
317,0.6864988558352403
318,0.6345429307951617
319,0.2569960022844089
320,0.2824858757062147
321,0.4687218316206958
322,0.7371007371007371
323,0.7874015748031497
324,0.6148686416992734
325,0.4065040650406504
326,0.2288329519450801
327,0.396589331746976
328,0.2855511136493432
329,0.3966107806021273
330,0.2347417840375587
331,0.6388206388206388
332,0.3937007874015748
333,0.3912800447177194
334,0.4065040650406504
335,0.6864988558352403
336,0.7246376811594203
337,0.4560777315090224
338,3.225806451612903
339,0.2569960022844089
340,0.4464285714285714
341,0.486749594375338
342,0.704225352112676
343,0.5405405405405406
344,0.5030743432084964
345,0.3412969283276451
346,0.396589331746976
347,4.0
348,1.9230769230769231
349,5.555555555555555
350,0.4283266704740148
351,0.2884442040742744
352,0.2347417840375587
353,0.3931203931203931
354,0.5905511811023622
355,0.5589714924538849
356,0.8130081300813008
357,0.4576659038901602
358,0.9803921568627452
359,0.4560777315090224
360,0.3426613363792118
361,0.4464285714285714
362,0.5408328826392644
363,0.2347417840375587
364,0.4914004914004914
365,0.5905511811023622
366,0.0558971492453884
367,0.3412969283276451
368,1.4705882352941178
369,0.3569303985722784
370,0.9852216748768472
371,0.1802776275464215
372,2.112676056338028
373,0.3931203931203931
374,1.3779527559055118
375,0.6707657909446618
376,4.09556313993174
377,14.150943396226417
378,1.9131924614506
379,1.0850942318675043
380,0.4464285714285714
381,0.0901388137732107
382,0.4914004914004914
383,0.1968503937007874
384,0.0558971492453884
385,0.2181241324608368
386,0.3426613363792118
387,0.9194159004867496
388,1.2195121951219512
389,0.3141062250142775
390,0.0540832882639264
391,0.2347417840375587
392,0.6388206388206388
393,0.1968503937007874
394,0.1676914477361654
395,0.2288329519450801
396,0.4901960784313725
397,0.6345429307951617
398,0.1427755568246716
399,1.4388489208633093
400,0.0180277627546421
401,0.99147332936744
402,0.9852216748768472
403,1.9230769230769231
404,0.1713306681896059
405,2.8776978417266186
406,0.2163331530557057
407,0.2347417840375587
408,0.1965601965601965
409,0.1968503937007874
410,0.1117942984907769
411,0.4576659038901602
412,0.4901960784313725
413,0.5353955978584176
414,0.0571102227298686
415,2.8776978417266186
416,0.3064719668289165
417,0.4694835680751174
418,0.2948402948402948
419,0.1968503937007874
420,0.2288329519450801
421,0.7246376811594203
422,0.4901960784313725
423,0.396589331746976
424,4.0
425,1.9230769230769231
426,5.555555555555555
427,0.1142204454597373
428,0.0721110510185686
429,0.2347417840375587
430,0.1474201474201474
431,0.1968503937007874
432,0.7266629401900503
433,1.1441647597254003
434,0.5155661312710688
435,1.9230769230769231
436,0.2284408909194746
437,4.316546762589928
438,2.816901408450704
439,0.6148686416992734
440,5.284552845528455
441,11.290322580645162
442,0.2569960022844089
443,0.3244997295835586
444,0.1965601965601965
445,0.3912800447177194
446,1.4705882352941178
447,0.2776125322228832
448,2.7777777777777777
449,0.2284408909194746
450,4.316546762589928
451,2.582159624413145
452,0.5589714924538849
453,5.284552845528455
454,11.290322580645162
455,0.9915269515053182
456,0.0856653340948029
457,0.3425274923382008
458,0.5405405405405406
459,0.3937007874015748
460,0.1676914477361654
461,0.4065040650406504
462,0.4576659038901602
463,0.1784651992861392
464,0.9852216748768472
465,2.6785714285714284
466,2.1799888205701508
467,1.706484641638225
468,3.225806451612903
469,0.1142204454597373
470,0.4326663061114115
471,0.4694835680751174
472,0.4422604422604422
473,0.1968503937007874
474,0.3353828954723309
475,0.0594883997620464
476,0.4926108374384236
477,0.2569960022844089
478,0.1983053903010636
479,0.0982800982800982
480,0.1968503937007874
481,0.1676914477361654
482,1.3729977116704806
483,0.297441998810232
484,0.4926108374384236
485,0.1998857795545402
486,0.3966107806021273
487,0.4422604422604422
488,0.1968503937007874
489,0.1676914477361654
490,0.4065040650406504
491,0.0793178663493952
492,0.4926108374384236
493,0.1427755568246716
494,0.0360555255092843
495,0.0982800982800982
496,0.2794857462269424
497,0.4576659038901602
498,0.4901960784313725
499,0.594883997620464
500,0.1142204454597373
501,0.2343609158103479
502,0.2347417840375587
503,0.1474201474201474
504,0.1968503937007874
505,0.2794857462269424
506,0.4901960784313725
507,0.3569303985722784
508,1.9230769230769231
509,0.6129439336578331
510,0.3353828954723309
511,0.4065040650406504
512,0.1427755568246716
513,0.1622498647917793
514,0.2347417840375587
515,0.2457002457002457
516,0.3937007874015748
517,0.2794857462269424
518,0.2288329519450801
519,0.2181241324608368
520,0.1142204454597373
521,0.0721110510185686
522,0.2347417840375587
523,0.2948402948402948
524,0.1968503937007874
525,0.4560777315090224
526,1.05653912050257
527,0.2288329519450801
528,0.0285551113649343
529,0.2163331530557057
530,0.4914004914004914
531,0.2794857462269424
532,0.198294665873488
533,0.2569960022844089
534,0.1442221020371372
535,0.2948402948402948
536,0.1117942984907769
537,0.4065040650406504
538,0.2288329519450801
539,0.9803921568627452
540,0.1586357326987904
541,0.5588606453939066
542,0.0982800982800982
543,0.2235885969815539
544,0.1474201474201474
545,0.2288329519450801
546,0.6543723973825104
547,0.3244997295835586
548,0.1968503937007874
549,0.8943543879262158
550,0.4065040650406504
551,0.0491400491400491
552,0.694031330557208
553,0.1713306681896059
554,0.1802776275464215
555,0.343980343980344
556,0.5905511811023622
557,0.2235885969815539
558,0.0793178663493952
559,0.1142204454597373
560,0.4464285714285714
561,0.0180277627546421
562,0.1474201474201474
563,0.1676914477361654
564,1.4705882352941178
565,0.3569303985722784
566,9.322033898305085
567,0.9137635636778983
568,0.1713306681896059
569,0.0721110510185686
570,0.704225352112676
571,0.3931203931203931
572,1.706484641638225
573,0.4065040650406504
574,1.4492753623188406
575,0.0198294665873488
576,0.9852216748768472
577,0.8566533409480297
578,0.2288329519450801
579,0.1142204454597373
580,0.2343609158103479
581,0.704225352112676
582,0.1474201474201474
583,0.1968503937007874
584,0.7246376811594203
585,0.1189767995240928
586,0.1998857795545402
587,0.1081665765278528
588,0.2347417840375587
589,0.2457002457002457
590,0.5905511811023622
591,0.099147332936744
592,4.0
593,1.9230769230769231
594,5.555555555555555
595,0.0571102227298686
596,1.408450704225352
597,0.0982800982800982
598,0.6825938566552902
599,0.2288329519450801
600,2.1739130434782608
601,3.431372549019608
602,0.0793178663493952
603,1.477832512315271
604,4.0
605,0.3141062250142775
606,0.1442221020371372
607,0.1474201474201474
608,0.0558971492453884
609,0.3412969283276451
610,0.7246376811594203
611,0.099147332936744
612,0.7874015748031497
613,0.5155661312710688
614,0.0285551113649343
615,0.1442221020371372
616,0.2347417840375587
617,0.2948402948402948
618,0.1968503937007874
619,0.1117942984907769
620,0.4576659038901602
621,0.1388062661114416
622,0.4926108374384236
623,0.0285551113649343
624,1.4388489208633093
625,0.1081665765278528
626,1.408450704225352
627,0.2457002457002457
628,0.3412969283276451
629,0.2288329519450801
630,0.9803921568627452
631,0.0793178663493952
632,4.0
633,0.0856653340948029
634,0.1965601965601965
635,0.7266629401900503
636,0.2288329519450801
637,0.1388062661114416
638,1.9230769230769231
639,0.0285551113649343
640,0.0721110510185686
641,0.2347417840375587
642,0.0491400491400491
643,0.0558971492453884
644,1.1441647597254003
645,0.297441998810232
646,0.1427755568246716
647,1.4388489208633093
648,0.0540832882639264
649,0.0982800982800982
650,0.1968503937007874
651,0.0558971492453884
652,0.2776125322228832
653,0.2855511136493432
654,0.4694835680751174
655,0.2948402948402948
656,0.2288329519450801
657,0.1586357326987904
658,1.9230769230769231
659,0.1427755568246716
660,0.1983053903010636
661,0.0982800982800982
662,0.7874015748031497
663,0.0558971492453884
664,0.7246376811594203
665,0.0594883997620464
666,0.0285551113649343
667,1.4388489208633093
668,0.126194339282495
669,0.1474201474201474
670,0.2235885969815539
671,0.3412969283276451
672,0.4576659038901602
673,0.1388062661114416
674,0.1427755568246716
675,0.0721110510185686
676,0.2347417840375587
677,0.1474201474201474
678,1.706484641638225
679,0.2288329519450801
680,0.9803921568627452
681,0.1189767995240928
682,0.4506940688660537
683,0.8130081300813008
684,0.4694835680751174
685,1.5748031496062993
686,0.3371009319849296
687,0.1427755568246716
688,0.4464285714285714
689,0.0901388137732107
690,0.704225352112676
691,0.2457002457002457
692,0.6825938566552902
693,0.4065040650406504
694,0.7246376811594203
695,0.4901960784313725
696,0.0396589331746976
697,0.1427755568246716
698,0.704225352112676
699,0.2457002457002457
700,0.0558971492453884
701,0.4576659038901602
702,0.198294665873488
703,0.0571102227298686
704,0.126194339282495
705,0.2948402948402948
706,0.4471771939631079
707,0.2288329519450801
708,0.0396589331746976
709,0.1142204454597373
710,0.2347417840375587
711,0.1474201474201474
712,0.2288329519450801
713,0.3172714653975808
714,0.4926108374384236
715,0.4506940688660537
716,0.0558971492453884
717,0.0491400491400491
718,1.3974287311347122
719,0.0856653340948029
720,0.0721110510185686
721,0.2948402948402948
722,0.1117942984907769
723,1.4492753623188406
724,0.1189767995240928
725,5.555555555555555
726,0.6567675613934895
727,0.1968503937007874
728,0.0198294665873488
729,0.0571102227298686
730,0.1442221020371372
731,0.2948402948402948
732,0.1968503937007874
733,0.2235885969815539
734,0.0793178663493952
735,0.3966107806021273
736,1.2195121951219512
737,1.2285012285012284
738,0.0571102227298686
739,1.4388489208633093
740,0.2457002457002457
741,0.1117942984907769
742,0.2577830656355344
743,0.1142204454597373
744,0.0901388137732107
745,0.2347417840375587
746,0.2948402948402948
747,0.1968503937007874
748,0.1676914477361654
749,0.0793178663493952
750,0.1142204454597373
751,0.0901388137732107
752,0.2347417840375587
753,0.343980343980344
754,0.1117942984907769
755,0.099147332936744
756,0.1998857795545402
757,0.0540832882639264
758,0.1676914477361654
759,0.2288329519450801
760,0.9803921568627452
761,0.099147332936744
762,0.9852216748768472
763,1.9230769230769231
764,0.0285551113649343
765,0.360555255092843
766,0.2347417840375587
767,0.0491400491400491
768,0.4065040650406504
769,0.0285551113649343
770,0.1802776275464215
771,0.1474201474201474
772,0.1968503937007874
773,0.2235885969815539
774,0.099147332936744
775,0.0856653340948029
776,0.4464285714285714
777,0.0721110510185686
778,0.0982800982800982
779,0.3937007874015748
780,0.1676914477361654
781,0.2288329519450801
782,0.7246376811594203
783,0.1388062661114416
784,1.4388489208633093
785,0.1802776275464215
786,0.2347417840375587
787,0.1968503937007874
788,0.1117942984907769
789,0.2288329519450801
790,0.4901960784313725
791,0.099147332936744
792,0.4926108374384236
793,0.0571102227298686
794,0.1983053903010636
795,0.0491400491400491
796,0.3937007874015748
797,0.1388062661114416
798,0.1998857795545402
799,0.1802776275464215
800,0.0491400491400491
801,0.0558971492453884
802,0.0594883997620464
803,0.4926108374384236
804,0.0285551113649343
805,0.0982800982800982
806,0.7825600894354388
807,0.2288329519450801
808,0.0594883997620464
809,3.225806451612903
810,1.4388489208633093
811,1.1179429849077698
812,1.6129032258064515
813,0.4146385433567694
814,0.4146385433567694
815,0.1622498647917793
816,0.1676914477361654
817,0.2288329519450801
818,0.198294665873488
819,0.1427755568246716
820,0.0721110510185686
821,0.0491400491400491
822,0.5030743432084964
823,0.4901960784313725
824,0.9852216748768472
825,0.1998857795545402
826,0.1622498647917793
827,0.2347417840375587
828,0.0491400491400491
829,0.1968503937007874
830,0.0558971492453884
831,0.0396589331746976
832,0.3966107806021273
833,0.2284408909194746
834,1.3392857142857142
835,0.0901388137732107
836,1.706484641638225
837,0.0856653340948029
838,0.1802776275464215
839,0.0491400491400491
840,0.1117942984907769
841,0.099147332936744
842,0.0856653340948029
843,0.2163331530557057
844,0.1117942984907769
845,0.0793178663493952
846,0.2284408909194746
847,0.0721110510185686
848,0.0491400491400491
849,0.2235885969815539
850,0.4065040650406504
851,0.7246376811594203
852,0.0396589331746976
853,0.4464285714285714
854,1.1179429849077698
855,0.3785830178474851
856,0.2523886785649901
857,0.3912800447177194
858,0.3785830178474851
859,0.0721110510185686
860,0.343980343980344
861,0.1117942984907769
862,0.2288329519450801
863,0.1388062661114416
864,0.0856653340948029
865,1.4388489208633093
866,1.1737089201877935
867,0.2235885969815539
868,1.6260162601626016
869,3.225806451612903
870,0.1142204454597373
871,0.2347417840375587
872,0.0491400491400491
873,1.1811023622047243
874,0.1586357326987904
875,0.2569960022844089
876,0.704225352112676
877,0.1965601965601965
878,0.6825938566552902
879,1.4492753623188406
880,0.1713306681896059
881,0.0901388137732107
882,0.1968503937007874
883,0.2235885969815539
884,1.3651877133105803
885,0.4464285714285714
886,0.3425274923382008
887,0.0360555255092843
888,0.1474201474201474
889,0.3353828954723309
890,0.1586357326987904
891,0.4926108374384236
892,0.360555255092843
893,0.9828009828009828
894,0.4283266704740148
895,0.0540832882639264
896,0.0558971492453884
897,0.4464285714285714
898,0.2347417840375587
899,0.343980343980344
900,0.2794857462269424
901,0.3412969283276451
902,0.2288329519450801
903,0.0594883997620464
904,0.3767598651596272
905,0.0571102227298686
906,0.0360555255092843
907,0.1965601965601965
908,0.3937007874015748
909,0.1586357326987904
910,0.3141062250142775
911,0.0180277627546421
912,0.4694835680751174
913,0.0491400491400491
914,0.2288329519450801
915,0.0396589331746976
916,0.1998857795545402
917,0.0360555255092843
918,0.5905511811023622
919,0.4065040650406504
920,0.099147332936744
921,0.0285551113649343
922,0.2163331530557057
923,0.2347417840375587
924,0.0491400491400491
925,0.6864988558352403
926,0.1713306681896059
927,0.0540832882639264
928,0.2347417840375587
929,0.0982800982800982
930,0.1117942984907769
931,0.9803921568627452
932,0.0396589331746976
933,0.1427755568246716
934,0.1622498647917793
935,0.0558971492453884
936,0.6864988558352403
937,0.0285551113649343
938,2.347417840375587
939,0.0491400491400491
940,0.3937007874015748
941,0.0594883997620464
942,0.0285551113649343
943,0.2379535990481856
944,1.477832512315271
945,2.7777777777777777
946,0.0856653340948029
947,0.2163331530557057
948,0.0396589331746976
949,0.0285551113649343
950,0.3172714653975808
951,0.0571102227298686
952,0.0901388137732107
953,0.0491400491400491
954,0.1117942984907769
955,0.1388062661114416
956,0.0856653340948029
957,0.7194244604316546
958,0.0540832882639264
959,0.0491400491400491
960,0.1117942984907769
961,0.1388062661114416
962,0.126194339282495
963,0.0982800982800982
964,0.1968503937007874
965,0.1676914477361654
966,0.0793178663493952
967,0.0180277627546421
968,0.8384572386808273
969,0.2288329519450801
970,0.3426613363792118
971,0.2824858757062147
972,0.0180277627546421
973,0.1968503937007874
974,0.0198294665873488
975,0.0856653340948029
976,0.126194339282495
977,0.2457002457002457
978,0.4065040650406504
979,0.0285551113649343
980,0.2824858757062147
981,0.0180277627546421
982,0.4694835680751174
983,0.3912800447177194
984,1.4492753623188406
985,0.9852216748768472
986,0.4283266704740148
987,0.0198294665873488
988,0.1713306681896059
989,0.4694835680751174
990,0.1474201474201474
991,0.6864988558352403
992,0.0396589331746976
993,0.0285551113649343
994,1.3392857142857142
995,0.0360555255092843
996,0.0558971492453884
997,0.6825938566552902
998,0.4065040650406504
999,0.2288329519450801
1000,0.9803921568627452
1001,1.6129032258064515
1002,0.4926108374384236
1003,4.0
1004,0.0285551113649343
1005,0.0180277627546421
1006,0.1474201474201474
1007,0.3937007874015748
1008,0.0558971492453884
1009,0.3412969283276451
1010,0.1388062661114416
1011,0.1713306681896059
1012,0.0180277627546421
1013,0.0982800982800982
1014,0.0558971492453884
1015,0.7246376811594203
1016,0.0793178663493952
1017,0.4926108374384236
1018,0.2704164413196322
1019,0.0491400491400491
1020,0.1081665765278528
1021,0.0982800982800982
1022,0.1968503937007874
1023,0.2288329519450801
1024,0.1189767995240928
1025,0.2884442040742744
1026,1.6260162601626016
1027,0.2379535990481856
1028,0.4901960784313725
1029,0.297441998810232
1030,0.0571102227298686
1031,0.1474201474201474
1032,0.0558971492453884
1033,0.1784651992861392
1034,0.0285551113649343
1035,0.0982800982800982
1036,0.0558971492453884
1037,0.198294665873488
1038,0.4926108374384236
1039,0.0856653340948029
1040,0.126194339282495
1041,0.2347417840375587
1042,0.0491400491400491
1043,0.1117942984907769
1044,0.0198294665873488
1045,0.1142204454597373
1046,0.0360555255092843
1047,0.1474201474201474
1048,0.1189767995240928
1049,0.0571102227298686
1050,1.3392857142857142
1051,0.0901388137732107
1052,1.706484641638225
1053,0.0571102227298686
1054,0.4464285714285714
1055,0.0360555255092843
1056,0.0491400491400491
1057,0.1968503937007874
1058,0.0558971492453884
1059,0.3412969283276451
1060,0.4065040650406504
1061,0.7246376811594203
1062,1.6129032258064515
1063,0.9852216748768472
1064,4.0
1065,0.0285551113649343
1066,0.0540832882639264
1067,0.1474201474201474
1068,0.0558971492453884
1069,0.2288329519450801
1070,0.1189767995240928
1071,0.2343609158103479
1072,0.1968503937007874
1073,0.0198294665873488
1074,0.0180277627546421
1075,0.2347417840375587
1076,0.2577830656355344
1077,0.2704164413196322
1078,0.3997715591090805
1079,0.0571102227298686
1080,0.0360555255092843
1081,0.2948402948402948
1082,0.2288329519450801
1083,0.4901960784313725
1084,0.0396589331746976
1085,0.3141062250142775
1086,0.4576659038901602
1087,0.4901960784313725
1088,0.2855511136493432
1089,0.0793178663493952
1090,0.1713306681896059
1091,0.0360555255092843
1092,0.0982800982800982
1093,0.0558971492453884
1094,0.0594883997620464
1095,0.0285551113649343
1096,0.1081665765278528
1097,0.0491400491400491
1098,0.1676914477361654
1099,0.0396589331746976
1100,2.7777777777777777
1101,0.0285551113649343
1102,0.0901388137732107
1103,0.0491400491400491
1104,0.1968503937007874
1105,0.1117942984907769
1106,0.4065040650406504
1107,0.0396589331746976
1108,0.4926108374384236
1109,0.4464285714285714
1110,0.0540832882639264
1111,0.0491400491400491
1112,0.1676914477361654
1113,1.3651877133105803
1114,0.0396589331746976
1115,0.126194339282495
1116,0.0491400491400491
1117,0.1117942984907769
1118,0.4065040650406504
1119,0.7246376811594203
1120,0.0198294665873488
1121,0.4926108374384236
1122,0.0540832882639264
1123,0.0982800982800982
1124,0.3353828954723309
1125,0.0594883997620464
1126,0.2523886785649901
1127,0.126194339282495
1128,0.0491400491400491
1129,0.1189767995240928
1130,0.0360555255092843
1131,1.1737089201877935
1132,0.0491400491400491
1133,0.0558971492453884
1134,0.6864988558352403
1135,0.0396589331746976
1136,0.0901388137732107
1137,1.1737089201877935
1138,0.0491400491400491
1139,0.1968503937007874
1140,0.1117942984907769
1141,0.9389671361502347
1142,0.0491400491400491
1143,1.023890784982935
1144,0.7246376811594203
1145,1.4705882352941178
1146,0.9852216748768472
1147,0.7825600894354388
1148,0.2776125322228832
1149,0.2776125322228832
1150,0.0856653340948029
1151,0.4464285714285714
1152,0.0180277627546421
1153,0.0558971492453884
1154,0.3412969283276451
1155,0.9433962264150944
1156,0.0594883997620464
1157,1.6129032258064515
1158,2.7777777777777777
1159,0.3712164477441462
1160,0.0571102227298686
1161,0.1622498647917793
1162,0.0396589331746976
1163,0.0856653340948029
1164,1.7716535433070866
1165,0.0198294665873488
1166,0.3141062250142775
1167,0.0396589331746976
1168,0.1427755568246716
1169,0.0540832882639264
1170,0.2288329519450801
1171,0.0793178663493952
1172,0.0856653340948029
1173,0.0180277627546421
1174,0.3412969283276451
1175,0.1586357326987904
1176,0.4464285714285714
1177,0.1983053903010636
1178,0.4065040650406504
1179,0.2343609158103479
1180,0.2343609158103479
1181,0.2163331530557057
1182,0.0558971492453884
1183,0.2343609158103479
1184,0.0721110510185686
1185,0.2347417840375587
1186,0.1474201474201474
1187,1.4705882352941178
1188,0.0396589331746976
1189,0.2577830656355344
1190,0.0285551113649343
1191,0.0540832882639264
1192,0.1586357326987904
1193,0.2855511136493432
1194,0.0360555255092843
1195,0.0285551113649343
1196,1.4388489208633093
1197,0.0491400491400491
1198,0.2794857462269424
1199,0.0594883997620464
1200,0.0285551113649343
1201,0.0180277627546421
1202,0.0982800982800982
1203,1.3651877133105803
1204,0.0793178663493952
1205,0.0285551113649343
1206,1.4388489208633093
1207,0.4694835680751174
1208,0.0491400491400491
1209,0.4576659038901602
1210,0.0793178663493952
1211,0.3426613363792118
1212,0.0285551113649343
1213,0.0540832882639264
1214,0.0558971492453884
1215,0.1189767995240928
1216,0.4926108374384236
1217,0.0285551113649343
1218,0.1442221020371372
1219,0.0491400491400491
1220,0.3937007874015748
1221,0.2284408909194746
1222,0.0360555255092843
1223,0.1117942984907769
1224,0.0571102227298686
1225,0.0540832882639264
1226,0.1965601965601965
1227,0.0594883997620464
1228,0.0285551113649343
1229,0.126194339282495
1230,0.0558971492453884
1231,0.2288329519450801
1232,0.0396589331746976
1233,0.2284408909194746
1234,0.0491400491400491
1235,0.0558971492453884
1236,0.0198294665873488
1237,0.4926108374384236
1238,0.3426613363792118
1239,0.1998857795545402
1240,0.0721110510185686
1241,0.1968503937007874
1242,0.0285551113649343
1243,0.4576659038901602
1244,0.1784651992861392
1245,0.4464285714285714
1246,0.1965601965601965
1247,3.431372549019608
1248,0.0540832882639264
1249,0.0491400491400491
1250,0.1586357326987904
1251,0.1802776275464215
1252,0.0491400491400491
1253,0.0198294665873488
1254,0.2163331530557057
1255,0.0180277627546421
1256,0.0982800982800982
1257,0.1784651992861392
1258,0.2163331530557057
1259,0.2163331530557057
1260,0.0721110510185686
1261,0.1586357326987904
1262,0.0180277627546421
1263,0.2181241324608368
1264,0.0180277627546421
1265,0.0491400491400491
1266,0.198294665873488
1267,0.5896805896805897
1268,0.0491400491400491
